sample_id,token_count,path_count,unique_colors,has_gradient,has_css_class,has_js,has_defs,valid_xml
yd-vector-000000.tar::1002285.svg,1561,5,3,False,True,False,False,True
yd-vector-000000.tar::1002286.svg,69,1,0,False,False,False,False,True
yd-vector-000000.tar::1002287.svg,2555,6,12,True,True,False,True,True
yd-vector-000000.tar::1002288.svg,2301,9,1,False,False,False,False,True
yd-vector-000000.tar::1002289.svg,4033,27,16,False,False,False,False,True
yd-vector-000000.tar::100229.svg,346,1,0,False,True,False,True,True
yd-vector-000000.tar::1002290.svg,928,1,0,False,False,False,True,True
yd-vector-000000.tar::1002291.svg,965,2,3,False,True,False,False,True
yd-vector-000000.tar::1002292.svg,3019,13,9,False,True,False,False,True
yd-vector-000000.tar::1002293.svg,2946,2,2,False,False,False,False,True
yd-vector-000000.tar::1002294.svg,415,1,0,False,False,False,False,True
yd-vector-000000.tar::1002295.svg,1390,2,0,False,False,False,False,True
yd-vector-000000.tar::1002296.svg,1597,3,0,False,False,False,False,True
yd-vector-000000.tar::1002297.svg,413,2,0,False,False,False,False,True
yd-vector-000000.tar::1002298.svg,363,1,1,False,True,False,True,True
yd-vector-000000.tar::1002299.svg,3786,1,1,False,False,False,False,True
yd-vector-000000.tar::10023.svg,839,2,0,False,True,False,False,True
yd-vector-000000.tar::100230.svg,127,2,2,False,False,False,False,True
yd-vector-000000.tar::1002300.svg,246,5,5,False,False,False,False,True
yd-vector-000000.tar::1002301.svg,100,1,0,False,False,False,False,True
yd-vector-000000.tar::1002302.svg,2059,12,6,True,False,False,True,True
yd-vector-000000.tar::1002303.svg,66,1,0,False,False,False,False,True
yd-vector-000000.tar::1002304.svg,468,1,0,False,False,False,False,True
yd-vector-000000.tar::1002305.svg,396,1,3,False,True,False,True,True
yd-vector-000000.tar::1002306.svg,390,2,1,False,False,False,False,True
yd-vector-000000.tar::1002307.svg,437,2,0,False,False,False,False,True
yd-vector-000000.tar::1002308.svg,433,1,1,False,False,False,False,True
yd-vector-000000.tar::1002309.svg,973,3,4,False,True,False,True,True
yd-vector-000000.tar::100231.svg,274,1,0,False,False,False,False,True
yd-vector-000000.tar::1002310.svg,388,8,3,False,False,False,False,True
yd-vector-000000.tar::1002311.svg,2921,2,2,False,False,False,True,True
yd-vector-000000.tar::1002312.svg,1400,6,3,False,False,False,True,True
yd-vector-000000.tar::1002313.svg,242,2,0,False,False,False,False,True
yd-vector-000000.tar::1002314.svg,1342,6,3,False,False,False,False,True
yd-vector-000000.tar::1002315.svg,1391,2,2,False,False,False,True,True
yd-vector-000000.tar::1002316.svg,1415,6,4,False,False,False,True,True
yd-vector-000000.tar::1002317.svg,250,1,1,False,False,False,True,True
yd-vector-000000.tar::1002318.svg,444,2,0,False,True,False,False,True
yd-vector-000000.tar::1002319.svg,654,7,3,False,False,False,True,True
yd-vector-000000.tar::100232.svg,619,1,0,False,False,False,False,True
yd-vector-000000.tar::1002320.svg,939,5,2,False,False,False,False,True
yd-vector-000000.tar::1002321.svg,428,2,1,False,False,False,False,True
yd-vector-000000.tar::1002322.svg,377,2,1,False,False,False,False,True
yd-vector-000000.tar::1002323.svg,6367,0,0,False,False,False,False,True
yd-vector-000000.tar::1002324.svg,535,0,1,False,True,False,False,True
yd-vector-000000.tar::1002325.svg,6428,21,3,False,False,False,True,True
yd-vector-000000.tar::1002326.svg,157,2,3,False,False,False,False,True
yd-vector-000000.tar::1002327.svg,630,1,0,False,False,False,False,True
yd-vector-000000.tar::1002328.svg,1108,7,1,False,False,False,False,True
yd-vector-000000.tar::1002329.svg,220,0,0,False,True,False,False,True
yd-vector-000000.tar::100233.svg,120,1,0,False,False,False,False,True
yd-vector-000000.tar::1002330.svg,1209,3,5,False,False,False,True,True
yd-vector-000000.tar::1002331.svg,827,5,2,False,True,False,True,True
yd-vector-000000.tar::1002332.svg,2623,24,7,False,False,False,False,True
yd-vector-000000.tar::1002333.svg,483,1,0,False,False,False,False,True
yd-vector-000000.tar::1002334.svg,751,5,3,False,False,False,True,True
yd-vector-000000.tar::1002335.svg,168,1,0,False,False,False,False,True
yd-vector-000000.tar::1002336.svg,142,0,1,False,True,False,True,True
yd-vector-000000.tar::1002337.svg,338,2,2,False,False,False,False,True
yd-vector-000000.tar::1002338.svg,4431,10,0,False,False,False,True,True
yd-vector-000000.tar::1002339.svg,308,1,0,False,False,False,False,True
yd-vector-000000.tar::100234.svg,4317,9,10,False,False,False,True,True
yd-vector-000000.tar::1002340.svg,4427,14,6,False,False,False,False,True
yd-vector-000000.tar::1002341.svg,1985,1,2,False,False,False,True,True
yd-vector-000000.tar::1002342.svg,855,4,4,False,False,False,True,True
yd-vector-000000.tar::1002343.svg,2706,20,3,True,False,False,True,True
yd-vector-000000.tar::1002344.svg,3168,7,3,True,False,False,True,True
yd-vector-000000.tar::1002345.svg,4191,17,10,False,False,False,False,True
yd-vector-000000.tar::1002346.svg,347,2,1,False,False,False,False,True
yd-vector-000000.tar::1002347.svg,804,5,5,True,False,False,False,True
yd-vector-000000.tar::1002348.svg,141,2,2,False,False,False,False,True
yd-vector-000000.tar::1002349.svg,101,2,1,False,False,False,False,True
yd-vector-000000.tar::100235.svg,1940,2,1,False,True,False,False,True
yd-vector-000000.tar::1002350.svg,364,6,1,False,False,False,False,True
yd-vector-000000.tar::1002351.svg,336,1,1,False,False,False,False,True
yd-vector-000000.tar::1002352.svg,506,1,0,False,False,False,False,True
yd-vector-000000.tar::1002353.svg,739,2,1,False,True,False,True,True
yd-vector-000000.tar::1002354.svg,1079,1,2,True,False,False,True,True
yd-vector-000000.tar::1002355.svg,1176,16,5,True,False,False,True,True
yd-vector-000000.tar::1002356.svg,484,1,1,False,False,False,False,True
yd-vector-000000.tar::1002357.svg,530,1,0,False,False,False,False,True
yd-vector-000000.tar::1002358.svg,1802,1,0,False,False,False,False,True
yd-vector-000000.tar::1002359.svg,1050,2,1,True,False,False,False,True
yd-vector-000000.tar::100236.svg,1797,7,6,False,False,False,False,True
yd-vector-000000.tar::1002360.svg,244,1,0,False,False,False,False,True
yd-vector-000000.tar::1002361.svg,98,1,1,False,False,False,False,True
yd-vector-000000.tar::1002362.svg,2438,3,2,False,False,False,False,True
yd-vector-000000.tar::1002363.svg,1681,3,2,False,False,False,False,True
yd-vector-000000.tar::1002364.svg,138,1,1,False,False,False,False,True
yd-vector-000000.tar::1002365.svg,231,0,2,False,False,False,False,True
yd-vector-000000.tar::1002366.svg,345,1,0,False,False,False,False,True
yd-vector-000000.tar::1002367.svg,821,2,3,False,False,False,False,True
yd-vector-000000.tar::1002368.svg,2784,11,2,False,False,False,False,True
yd-vector-000000.tar::1002369.svg,850,3,2,False,False,False,True,True
yd-vector-000000.tar::100237.svg,317,1,0,False,False,False,False,True
yd-vector-000000.tar::1002370.svg,1106,5,4,True,False,False,True,True
yd-vector-000000.tar::1002371.svg,434,5,0,False,False,False,False,True
yd-vector-000000.tar::1002372.svg,3625,20,7,False,False,False,False,True
yd-vector-000000.tar::1002373.svg,164,1,0,False,False,False,False,True
yd-vector-000000.tar::1002374.svg,266,1,2,False,False,False,False,True
yd-vector-000000.tar::1002375.svg,213,1,0,False,False,False,False,True
yd-vector-000000.tar::1002376.svg,1510,3,1,False,True,False,True,True
yd-vector-000000.tar::1002377.svg,612,1,1,False,False,False,False,True
yd-vector-000000.tar::1002378.svg,422,3,0,False,False,False,False,True
yd-vector-000000.tar::100238.svg,1191,5,1,False,True,False,True,True
yd-vector-000000.tar::1002380.svg,1321,3,4,False,False,False,False,True
yd-vector-000000.tar::1002382.svg,374,1,1,False,False,False,False,True
yd-vector-000000.tar::1002383.svg,228,1,1,False,False,False,False,True
yd-vector-000000.tar::1002384.svg,1623,1,2,False,False,False,True,True
yd-vector-000000.tar::1002385.svg,2171,10,0,False,False,False,True,True
yd-vector-000000.tar::1002386.svg,784,1,1,False,True,False,False,True
yd-vector-000000.tar::1002387.svg,2915,8,3,False,False,False,False,True
yd-vector-000000.tar::1002388.svg,1130,6,4,False,False,False,False,True
yd-vector-000000.tar::1002389.svg,244,2,2,False,False,False,False,True
yd-vector-000000.tar::100239.svg,880,2,1,False,False,False,True,True
yd-vector-000000.tar::1002390.svg,1683,1,1,False,False,False,True,True
yd-vector-000000.tar::1002391.svg,842,5,4,False,False,False,False,True
yd-vector-000000.tar::1002392.svg,746,4,0,False,False,False,False,True
yd-vector-000000.tar::1002394.svg,755,3,1,False,False,False,False,True
yd-vector-000000.tar::1002395.svg,1302,11,8,False,False,False,False,True
yd-vector-000000.tar::1002396.svg,1059,1,1,True,False,False,True,True
yd-vector-000000.tar::1002397.svg,741,9,7,False,False,False,False,True
yd-vector-000000.tar::1002398.svg,1447,4,1,False,False,False,False,True
yd-vector-000000.tar::1002399.svg,1162,9,6,False,False,False,False,True
yd-vector-000000.tar::10024.svg,581,4,3,False,True,False,False,True
yd-vector-000000.tar::100240.svg,627,1,0,False,False,False,False,True
yd-vector-000000.tar::1002400.svg,713,7,0,False,True,False,False,True
yd-vector-000000.tar::1002401.svg,193,1,0,False,False,False,False,True
yd-vector-000000.tar::1002402.svg,950,0,1,False,False,True,True,True
yd-vector-000000.tar::1002403.svg,3022,10,1,False,False,False,False,True
yd-vector-000000.tar::1002404.svg,220,1,0,False,False,False,False,True
yd-vector-000000.tar::1002405.svg,317,1,0,False,False,False,False,True
yd-vector-000000.tar::1002406.svg,615,1,1,False,False,False,False,True
yd-vector-000000.tar::1002407.svg,527,2,2,False,False,False,False,True
yd-vector-000000.tar::1002408.svg,784,2,2,True,False,False,True,True
yd-vector-000000.tar::1002409.svg,208,1,1,False,False,False,False,True
yd-vector-000000.tar::100241.svg,531,2,0,False,False,False,False,True
yd-vector-000000.tar::1002410.svg,752,1,0,False,False,False,False,True
yd-vector-000000.tar::1002411.svg,876,3,1,True,False,False,True,True
yd-vector-000000.tar::1002412.svg,853,1,2,False,False,False,False,True
yd-vector-000000.tar::1002413.svg,209,1,1,False,False,False,False,True
yd-vector-000000.tar::1002415.svg,964,2,1,False,False,False,False,True
yd-vector-000000.tar::1002416.svg,109,2,0,False,False,False,False,True
yd-vector-000000.tar::1002417.svg,256,1,0,False,False,False,False,True
yd-vector-000000.tar::1002418.svg,3720,2,1,True,False,False,True,True
yd-vector-000000.tar::1002419.svg,1507,8,1,False,False,False,False,True
yd-vector-000000.tar::100242.svg,968,3,2,False,False,False,True,True
yd-vector-000000.tar::1002420.svg,714,0,3,False,False,False,False,True
yd-vector-000000.tar::1002421.svg,578,1,0,False,False,False,False,True
yd-vector-000000.tar::1002422.svg,1028,1,1,True,False,False,False,True
yd-vector-000000.tar::1002423.svg,488,9,1,False,False,False,False,True
yd-vector-000000.tar::1002424.svg,620,1,0,False,False,False,False,True
yd-vector-000000.tar::1002425.svg,301,2,2,False,False,False,False,True
yd-vector-000000.tar::1002426.svg,569,3,3,False,True,False,False,True
yd-vector-000000.tar::1002427.svg,3698,7,2,False,True,False,False,True
yd-vector-000000.tar::1002428.svg,291,1,1,False,False,False,False,True
yd-vector-000000.tar::1002429.svg,294,1,0,False,False,False,False,True
yd-vector-000000.tar::100243.svg,3273,13,6,False,False,False,False,True
yd-vector-000000.tar::1002430.svg,1029,3,1,False,True,False,True,True
yd-vector-000000.tar::1002431.svg,1078,7,2,False,True,False,False,True
yd-vector-000000.tar::1002432.svg,253,1,0,False,False,False,False,True
yd-vector-000000.tar::1002433.svg,674,1,0,False,False,False,False,True
yd-vector-000000.tar::1002434.svg,298,1,1,False,False,False,False,True
yd-vector-000000.tar::1002435.svg,405,2,2,False,True,False,True,True
yd-vector-000000.tar::1002436.svg,503,1,0,False,False,False,False,True
yd-vector-000000.tar::1002437.svg,2066,3,4,True,False,False,True,True
yd-vector-000000.tar::1002438.svg,1931,14,5,False,False,False,False,True
yd-vector-000000.tar::1002439.svg,3921,27,16,False,False,False,False,True
yd-vector-000000.tar::100244.svg,224,4,3,False,False,False,False,True
yd-vector-000000.tar::1002440.svg,234,1,1,False,False,False,False,True
yd-vector-000000.tar::1002441.svg,91,1,0,False,False,False,False,True
yd-vector-000000.tar::1002442.svg,619,3,6,False,True,False,True,True
yd-vector-000000.tar::1002443.svg,1250,7,3,False,False,False,False,True
yd-vector-000000.tar::1002444.svg,224,1,1,False,False,False,False,True
yd-vector-000000.tar::1002445.svg,2515,6,2,False,False,False,False,True
yd-vector-000000.tar::1002446.svg,1087,1,2,False,False,False,True,True
yd-vector-000000.tar::1002447.svg,1579,5,1,False,True,False,False,True
yd-vector-000000.tar::1002448.svg,2775,12,4,False,False,False,False,True
yd-vector-000000.tar::1002449.svg,1639,1,5,False,True,False,True,True
yd-vector-000000.tar::100245.svg,266,1,0,False,False,False,False,True
yd-vector-000000.tar::1002450.svg,1102,4,3,False,True,False,True,True
yd-vector-000000.tar::1002451.svg,6453,20,2,False,True,False,True,True
yd-vector-000000.tar::1002452.svg,271,1,0,False,False,False,False,True
yd-vector-000000.tar::1002453.svg,1426,1,2,False,False,False,True,True
yd-vector-000000.tar::1002454.svg,320,1,2,False,False,False,False,True
yd-vector-000000.tar::1002455.svg,357,0,5,False,False,False,False,True
yd-vector-000000.tar::1002456.svg,865,2,1,False,False,False,False,True
yd-vector-000000.tar::1002457.svg,2451,6,4,False,False,False,True,True
yd-vector-000000.tar::1002458.svg,1051,4,5,False,False,False,False,True
yd-vector-000000.tar::1002459.svg,528,1,0,False,True,False,True,True
yd-vector-000000.tar::100246.svg,1484,1,1,False,True,False,True,True
yd-vector-000000.tar::1002460.svg,385,0,0,False,False,False,False,True
yd-vector-000000.tar::1002461.svg,368,1,1,False,True,False,False,True
yd-vector-000000.tar::1002462.svg,717,1,0,False,False,False,False,True
yd-vector-000000.tar::1002463.svg,481,1,0,False,False,False,False,True
yd-vector-000000.tar::1002464.svg,372,1,1,True,False,False,True,True
yd-vector-000000.tar::1002465.svg,617,2,1,False,True,False,False,True
yd-vector-000000.tar::1002466.svg,243,1,1,False,False,False,False,True
yd-vector-000000.tar::1002467.svg,842,1,2,False,False,False,False,True
yd-vector-000000.tar::1002468.svg,115,1,2,False,False,False,False,True
yd-vector-000000.tar::1002469.svg,220,0,2,False,False,False,False,True
yd-vector-000000.tar::100247.svg,106,2,1,False,False,False,False,True
yd-vector-000000.tar::1002470.svg,218,0,3,False,False,False,False,True
yd-vector-000000.tar::1002471.svg,732,1,1,False,False,False,False,True
yd-vector-000000.tar::1002472.svg,2283,1,1,True,True,False,True,True
yd-vector-000000.tar::1002473.svg,425,1,1,False,False,False,False,True
yd-vector-000000.tar::1002474.svg,1313,7,3,True,False,False,True,True
yd-vector-000000.tar::1002475.svg,314,1,2,False,True,False,True,True
yd-vector-000000.tar::1002476.svg,443,1,0,False,False,False,False,True
yd-vector-000000.tar::1002477.svg,274,1,0,False,False,False,False,True
yd-vector-000000.tar::1002478.svg,258,3,1,False,False,False,False,True
yd-vector-000000.tar::1002479.svg,279,1,0,False,False,False,False,True
yd-vector-000000.tar::100248.svg,963,1,1,False,True,False,True,True
yd-vector-000000.tar::1002480.svg,463,2,0,False,False,False,False,True
yd-vector-000000.tar::1002481.svg,2048,1,0,False,False,False,False,True
yd-vector-000000.tar::1002482.svg,2314,1,1,True,False,False,True,True
yd-vector-000000.tar::1002483.svg,308,1,1,False,False,False,False,True
yd-vector-000000.tar::1002484.svg,2223,2,0,False,False,False,False,True
yd-vector-000000.tar::1002485.svg,2835,7,3,False,True,False,False,True
yd-vector-000000.tar::1002486.svg,4217,11,4,False,True,False,False,True
yd-vector-000000.tar::1002487.svg,1004,1,0,False,False,False,False,True
yd-vector-000000.tar::1002488.svg,1781,3,2,False,False,False,True,True
yd-vector-000000.tar::1002489.svg,4172,9,2,False,False,False,False,True
yd-vector-000000.tar::100249.svg,701,5,5,False,False,False,False,True
yd-vector-000000.tar::1002490.svg,715,1,1,False,False,False,False,True
yd-vector-000000.tar::1002491.svg,127,1,1,False,False,False,False,True
yd-vector-000000.tar::1002492.svg,1000,14,2,False,False,False,False,True
yd-vector-000000.tar::1002493.svg,507,1,0,False,False,False,False,True
yd-vector-000000.tar::1002494.svg,575,2,1,False,True,False,True,True
yd-vector-000000.tar::1002495.svg,1166,2,1,True,False,False,True,True
yd-vector-000000.tar::1002496.svg,129,1,1,False,False,False,False,True
yd-vector-000000.tar::1002497.svg,236,1,1,False,False,False,False,True
yd-vector-000000.tar::1002499.svg,1030,1,0,False,False,False,False,True
yd-vector-000000.tar::10025.svg,112,1,1,False,False,False,False,True
yd-vector-000000.tar::100250.svg,269,1,1,False,True,False,False,True
yd-vector-000000.tar::1002500.svg,182,2,0,False,True,False,False,True
yd-vector-000000.tar::1002501.svg,2069,3,3,False,False,False,False,True
yd-vector-000000.tar::1002502.svg,832,1,1,False,False,False,False,True
yd-vector-000000.tar::1002503.svg,2293,12,3,True,False,False,True,True
yd-vector-000000.tar::1002504.svg,789,14,7,False,False,False,False,True
yd-vector-000000.tar::1002505.svg,283,1,1,False,False,False,False,True
